LAMMPS data file via write_data, version 22 Jul 2025, timestep = 200000, units = real

648 atoms
2 atom types
432 bonds
1 bond types
216 angles
1 angle types

0 18.552 xlo xhi
0 18.552 ylo yhi
0 18.552 zlo zhi

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut/coul/long

1 0.102 3.188
2 0 1

Bond Coeffs # harmonic

1 450 0.9572

Angle Coeffs # harmonic

1 55 104.52

Atoms # full

231 77 2 0.417 2.711202378915797 3.0566531548002565 3.9382246480875778 0 0 0
230 77 2 0.417 2.6011413600884525 4.322805248489429 3.115643031485349 0 0 0
229 77 1 -0.834 2.5743182846264876 3.3686877632050254 3.043725370010772 0 0 0
193 65 1 -0.834 4.63603349201247 1.715150484989989 2.449754048835583 0 1 0
194 65 2 0.417 5.226091292580951 2.3336714916556898 2.8804457796448215 0 1 0
195 65 2 0.417 3.8792523662152103 2.2430359659929144 2.195095304486741 0 1 0
50 17 2 0.417 2.1664596218098904 3.6759633300639125 0.9639838908560306 1 0 0
49 17 1 -0.834 2.296842262883333 4.347662663991227 0.29461687373179707 1 0 0
485 162 2 0.417 4.309768378624812 0.08252999881465953 2.9346316541435074 0 0 0
51 17 2 0.417 2.7042159023028276 5.076699336779812 0.7623604581831745 1 0 0
486 162 2 0.417 3.317323357532296 18.195315770069033 3.990112049392579 0 -1 0
637 213 1 -0.834 1.7128244105574566 0.10250194057818461 5.03694101855324 0 1 1
638 213 2 0.417 0.7955039672790518 0.071780735782431 5.308623275058134 0 1 1
639 213 2 0.417 1.9680415597099568 1.0172606889851512 5.156575790590276 0 1 1
499 167 1 -0.834 1.798916260543115 5.976717428162861 3.312556709334673 1 1 1
501 167 2 0.417 2.168935585279695 6.777119358632344 2.9401668023057748 1 1 1
500 167 2 0.417 1.0871672905588525 6.2807818290696895 3.8757529681842233 1 1 1
492 164 2 0.417 8.911507867820944 2.044543249403046 2.4435333745055523 0 0 1
490 164 1 -0.834 9.06955489292501 2.6615736100209193 3.1580446766037804 0 0 1
491 164 2 0.417 9.966536402326536 2.9653358910418213 3.018816532539714 0 0 1
248 83 2 0.417 9.414894325171055 1.304426360347225 18.451609802989786 0 0 -1
134 45 2 0.417 11.665271014130086 4.2958325417351695 3.204073282926485 0 0 0
133 45 1 -0.834 11.616993780739897 3.380660887024923 2.9277365527718486 0 0 0
135 45 2 0.417 12.275577840636226 2.934224871745247 3.4598960494706983 0 0 0
239 80 2 0.417 8.713120039237529 4.502939802532068 3.4070069910845833 0 -1 0
238 80 1 -0.834 8.550380633550153 5.341912451624667 3.8381364394114073 0 -1 0
56 19 2 0.417 10.847360296285439 3.1639222836748457 0.896652941872985 0 1 1
249 83 2 0.417 9.1970631629311 0.15201776742403963 0.856897225237635 0 0 0
240 80 2 0.417 8.162108188086087 5.107273952571456 4.681001243153609 0 -1 0
569 190 2 0.417 11.597077667737516 1.685697851563256 18.378161056317055 0 0 0
568 190 1 -0.834 12.405376903278956 1.2038192944001678 18.203011916008226 0 0 0
376 126 1 -0.834 11.577196166268958 6.371994529664847 2.6405740544316956 0 0 0
34 12 1 -0.834 8.734239821366884 18.115162943295367 2.420289149115257 0 -1 0
546 182 2 0.417 8.990079344495449 1.4246829598281925 5.714349617118957 -1 0 1
544 182 1 -0.834 8.131397583553968 1.6100586270047117 5.334174255123165 -1 0 1
545 182 2 0.417 8.323726987517063 2.098030285887847 4.533471526615613 -1 0 1
221 74 2 0.417 9.556575803709002 6.22842424885465 17.735565599546778 0 0 0
570 190 2 0.417 12.274775356257138 0.8238159750704465 17.334235453581538 0 0 0
429 143 2 0.417 12.667456306007763 0.2615539891174991 1.1094382629026072 -1 1 0
474 158 2 0.417 11.148707702343753 0.4429159944436473 4.660877770846708 0 0 0
378 126 2 0.417 11.370203274476701 6.990193633246558 3.3414418143541176 0 0 0
472 158 1 -0.834 11.335831970465449 18.219369855349562 4.131968970561193 0 -1 0
35 12 2 0.417 9.655316290342045 17.9128694816487 2.584384350411953 0 -1 0
473 158 2 0.417 11.832079286899482 0.0007274961908537566 3.384410871455096 0 0 0
247 83 1 -0.834 9.22623771120523 0.36633080972077536 18.476453898262985 0 0 -1
596 199 2 0.417 16.99423108628561 0.8774085673675323 5.768951900833283 -1 0 0
538 180 1 -0.834 16.945759588954086 5.799977672224616 2.3710353545511706 0 1 1
161 54 2 0.417 15.068405834583904 2.6242285445462707 2.62104967759926 -1 0 0
245 82 2 0.417 14.266562428424896 2.4551507494619225 4.410772503209156 0 0 0
160 54 1 -0.834 15.699576256910609 2.8335409360104844 3.3095582274532953 -1 0 0
555 185 2 0.417 14.0315797111679 1.8200623274527754 0.6087003231851269 0 0 1
553 185 1 -0.834 14.856289655502103 2.1082136639645443 0.9999216378217288 0 0 1
554 185 2 0.417 15.511702747200333 1.5047376475239223 0.6499470443329077 0 0 1
597 199 2 0.417 16.24672362418585 1.85551151582078 4.887792208539665 -1 0 0
539 180 2 0.417 17.09380691547787 5.0258146221790225 1.8279097757350797 0 1 1
244 82 1 -0.834 13.398904837169841 2.516180603501575 4.810369004308414 0 0 0
246 82 2 0.417 13.485332235672676 3.2068731253878595 5.46741233683846 0 0 0
162 54 2 0.417 16.355657330846633 3.379172069135221 2.875880835688043 -1 0 0
567 189 2 0.417 15.000232109349781 5.991912511956576 2.7735506352761603 0 0 0
566 189 2 0.417 14.519021443248814 5.694903289251484 4.177871467317098 0 0 0
377 126 2 0.417 12.533776308408564 6.345118922174682 2.6190350768810196 0 0 0
595 199 1 -0.834 16.22193795696396 1.4426282078065833 5.751009953984747 -1 0 0
633 211 2 0.417 13.424014410863055 0.5807334332608517 5.65197559068873 -2 1 0
540 180 2 0.417 17.357311117865237 6.515461512991445 1.8863292349124856 0 1 1
496 166 1 -0.834 13.761972453422116 3.8898239578625176 6.99122546649856 0 0 0
199 67 1 -0.834 15.644133187519584 5.758588839834117 6.309206259620082 -1 0 -1
498 166 2 0.417 13.75526247767221 3.5379960905878636 7.881396196827509 0 0 0
200 67 2 0.417 16.383958364950068 6.058015201766484 5.780779939918137 -1 0 -1
169 57 1 -0.834 16.829364665706812 0.6769994736390569 0.1406767467708822 -1 1 0
398 133 2 0.417 6.0567440091544285 8.905625347408003 1.007062022935126 0 0 0
253 85 1 -0.834 6.729179135556551 8.494765079621276 5.055441935720508 0 0 0
254 85 2 0.417 5.87065981980794 8.157131523960857 5.310745669787995 0 0 0
70 24 1 -0.834 4.840003278073482 8.652968253083735 2.236312488520625 0 0 0
72 24 2 0.417 5.152968528551042 9.256441627805499 2.910185228266154 0 0 0
470 157 2 0.417 6.048559518094803 12.089740355807237 1.0291585278721787 0 0 1
469 157 1 -0.834 5.151597397060033 11.810428621484633 1.2126678731906302 0 0 1
71 24 2 0.417 3.8888655694046435 8.76042807543373 2.2409248596001325 0 0 0
303 101 2 0.417 1.740238870078281 9.090911535999814 3.4781784076988136 1 0 1
301 101 1 -0.834 2.3210728986670883 8.758245868675376 2.793929027747727 1 0 1
302 101 2 0.417 1.775834269172047 8.73310597623521 2.0075991859855966 1 0 1
138 46 2 0.417 0.3369228852238249 8.134075171044778 5.046170366463162 1 0 0
18 6 2 0.417 4.153403560607576 13.445211223216395 1.4833887656839846 1 -1 0
471 157 2 0.417 5.201854207362785 11.3909025119947 2.0715647693303403 0 0 1
517 173 1 -0.834 3.762240126654988 6.505488996585117 1.0528796058443337 0 1 1
519 173 2 0.417 4.2648631763063545 7.059727076854492 1.6498905397155326 0 1 1
578 193 2 0.417 1.2256114809877774 10.172078128855299 0.2118921984246448 0 0 1
577 193 1 -0.834 1.3232195646911986 9.22067826237503 0.25117047453771674 0 0 1
268 90 1 -0.834 2.4163876281301895 11.11922691531034 4.76760549762707 1 -1 0
255 85 2 0.417 7.234061541130803 8.506203057675524 5.868580757592702 0 0 0
624 208 2 0.417 0.763561469553091 11.266056076337863 4.329485860939567 0 0 1
394 132 1 -0.834 4.1832455306279615 8.251187057829632 5.502301246327195 1 0 1
395 132 2 0.417 3.3611074131667715 8.528338725942689 5.09794039626507 1 0 1
269 90 2 0.417 3.116440363577799 10.895620090630329 4.154288332455405 1 -1 0
137 46 2 0.417 0.921934266944382 9.210269898492685 5.935811738702695 1 0 0
136 46 1 -0.834 1.1467443380735969 8.612994437052086 5.222401429258497 1 0 0
288 96 2 0.417 5.900459005996298 10.042463430178245 4.552718817379957 0 1 0
270 90 2 0.417 2.8727123223497295 11.42410650682118 5.551855474786948 1 -1 0
286 96 1 -0.834 5.469379907749436 10.761854475088175 4.0913305221451814 0 1 0
287 96 2 0.417 5.570821694230106 11.515123624462618 4.673161240113158 0 1 0
518 173 2 0.417 3.9400105559291383 6.865694011154745 0.18404023283071075 0 1 1
627 209 2 0.417 9.768483420511034 6.585281475186877 4.647782771457933 0 0 0
399 133 2 0.417 7.499690122381834 8.484878502670485 1.1880971846932842 0 0 0
397 133 1 -0.834 6.86718699113043 8.752425975148201 0.5213214095169533 0 0 0
219 73 2 0.417 8.557089242137842 7.045573226066435 3.036180886222264 -1 0 0
218 73 2 0.417 7.8265164529435225 8.368405903408252 3.1271323810442038 -1 0 0
217 73 1 -0.834 8.389253890174007 7.852617869277116 2.5496195087199216 -1 0 0
258 86 2 0.417 8.90059495949304 11.872193222088512 6.33237502324487 0 0 0
59 20 2 0.417 9.635740270543002 12.729451580917457 4.565448198186605 -1 -1 0
257 86 2 0.417 8.841032095055722 10.444913896398672 5.831155403064716 0 0 0
256 86 1 -0.834 9.204212043758318 11.305736014761871 5.623026968374604 0 0 0
588 196 2 0.417 10.710064452526813 6.807181808760556 1.294585150726951 0 0 1
586 196 1 -0.834 10.065756350217638 7.160392555233001 0.6811187533562981 0 0 1
587 196 2 0.417 9.405429562310998 7.57307864459937 1.2377968617142063 0 0 1
625 209 1 -0.834 10.302639856293721 7.228309707329988 5.114069619928726 0 0 0
228 76 2 0.417 13.414397069200726 8.329428774364747 0.44755274640807663 0 -1 0
626 209 2 0.417 9.672234236732404 7.746231794697655 5.614646588695287 0 0 0
598 200 1 -0.834 11.239540060323916 10.66114315989825 3.8948669113391006 0 -1 1
629 210 2 0.417 9.956989485652654 11.678986828065682 1.4645626384395396 0 0 1
630 210 2 0.417 9.43263966986495 12.732941358060913 2.4164724391807835 0 0 1
628 210 1 -0.834 9.160933215371458 12.152978201478025 1.7051004089860569 0 0 1
599 200 2 0.417 10.573640655303905 10.977337272992656 4.505465833072444 0 -1 1
565 189 1 -0.834 14.205940818886507 5.928061493141721 3.303886566500718 0 0 0
623 208 2 0.417 18.386022600823097 11.823490092849442 3.272546926601951 -1 0 1
600 200 2 0.417 11.985599548188224 10.434034090120532 4.4498881154082435 0 -1 1
226 76 1 -0.834 13.683970344154535 9.187546394857224 0.77496107304462 0 -1 0
614 205 2 0.417 14.701880903825565 8.956341044780165 4.3735215561038405 -1 0 0
306 102 2 0.417 11.436302200188962 10.919951685767723 2.2990244766203745 0 0 0
622 208 1 -0.834 18.423485599286995 11.587838123124941 4.199529387437566 -1 0 1
227 76 2 0.417 14.255134520151353 8.992365559366723 1.5178660225933847 0 -1 0
640 214 1 -0.834 17.383699115610607 7.33695764251676 4.760799028285121 -1 -1 1
641 214 2 0.417 17.058811682930234 7.052519004018732 3.9065305647815776 -1 -1 1
615 205 2 0.417 13.660453776196476 7.961201266689284 4.83937712442284 -1 0 0
642 214 2 0.417 16.97608955153124 8.191755791736055 4.900105770559211 -1 -1 1
620 207 2 0.417 18.391986162414245 8.328440452080956 0.5133283302248705 0 0 0
619 207 1 -0.834 17.729255483721058 7.641155909285465 0.4450655062467946 0 0 0
329 110 2 0.417 16.778718246294662 11.166957382736697 4.060380883255332 0 0 0
328 110 1 -0.834 16.060544425241 10.984951930085874 3.4543015072078145 0 0 0
330 110 2 0.417 15.752149733314708 11.848991211040765 3.181243830465199 0 0 0
621 207 2 0.417 17.78755319792562 7.34078762584934 18.09008585943597 0 0 -1
503 168 2 0.417 16.088137321359927 9.467804727126202 2.814802705867939 0 0 0
502 168 1 -0.834 15.957609769330027 8.552676462512132 2.566338346580611 0 0 0
504 168 2 0.417 16.44603760867466 8.453881843028494 1.7490809260140054 0 0 0
304 102 1 -0.834 11.540756555610706 10.975008030474735 1.349135052017679 0 0 0
305 102 2 0.417 12.157951046507627 10.275515898137913 1.1346273719181539 0 0 0
613 205 1 -0.834 14.115227268582172 8.760768097742293 5.104151797129408 -1 0 0
368 123 2 0.417 14.407474358347173 10.853420818231957 6.421081064077455 0 0 0
484 162 1 -0.834 3.9185802172685604 17.85443808111403 3.327900335469806 0 -1 0
366 122 2 0.417 3.8385142808080372 17.73375546588169 1.3202780310483102 0 0 1
365 122 2 0.417 3.1487418266042346 17.891443691309 18.533904549279104 0 0 0
